transaction_id,user_id,mechanic_id,service_type,time_of_request,time_taken,cost,user_feedback
txn_4563,user_2866,mech_249,Wheel Alignment,2024-04-08 17:06:54,99,3866.75,4.2
txn_4564,user_1445,mech_169,Battery Change,2024-05-22 17:06:54,159,4646.72,5.0
txn_4565,user_1066,mech_175,Engine Repair,2024-06-07 17:06:54,32,1383.22,3.0
txn_4566,user_2444,mech_418,Transmission Repair,2024-08-23 17:06:54,70,4459.4,3.7
txn_4567,user_1867,mech_206,Engine Repair,2024-04-15 17:06:54,136,1470.87,4.7
txn_4568,user_1534,mech_414,Tire Replacement,2024-08-07 17:06:54,110,2025.12,3.1
txn_4569,user_2415,mech_481,Oil Change,2024-10-23 17:06:54,33,4700.53,4.0
txn_4570,user_1093,mech_379,Suspension Fix,2024-10-25 17:06:54,120,654.62,3.4
txn_4571,user_857,mech_177,Engine Repair,2024-07-28 17:06:54,137,3112.73,3.9
txn_4572,user_1225,mech_144,Oil Change,2024-07-31 17:06:54,68,1321.51,4.9
txn_4573,user_2896,mech_237,Tire Replacement,2024-06-06 17:06:54,127,3625.72,4.5
txn_4574,user_2609,mech_443,Tire Replacement,2024-08-11 17:06:54,147,1950.4,4.2
txn_4575,user_2843,mech_51,Suspension Fix,2024-11-19 17:06:54,58,4970.22,4.1
txn_4576,user_2916,mech_27,Oil Change,2024-12-28 17:06:54,142,3715.66,3.7
txn_4577,user_488,mech_435,AC Service,2024-04-16 17:06:54,39,1974.55,4.2
txn_4578,user_1874,mech_451,General Service,2024-12-14 17:06:54,82,3233.91,3.8
txn_4579,user_70,mech_426,Suspension Fix,2025-02-14 17:06:54,131,4412.47,3.6
txn_4580,user_282,mech_106,Suspension Fix,2024-07-03 17:06:54,126,1533.9,4.8
txn_4581,user_649,mech_407,General Service,2024-06-28 17:06:54,149,2777.92,3.3
txn_4582,user_2409,mech_287,Battery Change,2024-12-31 17:06:54,146,3293.84,4.7
txn_4583,user_1904,mech_34,Suspension Fix,2025-03-10 17:06:54,176,1175.37,3.1
txn_4584,user_2882,mech_408,Suspension Fix,2025-02-20 17:06:54,106,2217.85,4.1
txn_4585,user_2564,mech_117,AC Service,2024-11-24 17:06:54,68,3367.92,4.3
txn_4586,user_44,mech_175,Wheel Alignment,2024-07-04 17:06:54,79,3422.95,4.4
txn_4587,user_2845,mech_365,Wheel Alignment,2024-12-18 17:06:54,72,1797.68,4.2
txn_4588,user_2780,mech_280,General Service,2024-06-27 17:06:54,131,4698.19,3.3
txn_4589,user_273,mech_452,Transmission Repair,2025-02-28 17:06:54,122,4352.84,4.1
txn_4590,user_289,mech_73,Transmission Repair,2025-01-23 17:06:54,84,1613.78,4.1
txn_4591,user_1319,mech_462,Wheel Alignment,2024-05-03 17:06:54,45,1431.04,4.9
txn_4592,user_469,mech_127,Transmission Repair,2025-03-16 17:06:54,127,3260.75,3.1
txn_4593,user_1077,mech_372,General Service,2024-08-11 17:06:54,45,3419.1,4.1
txn_4594,user_1114,mech_341,Battery Change,2024-09-14 17:06:54,80,3297.52,4.8
txn_4595,user_2248,mech_399,Battery Change,2025-02-25 17:06:54,85,1235.76,3.5
txn_4596,user_429,mech_59,Oil Change,2024-11-01 17:06:54,153,3094.24,3.8
txn_4597,user_630,mech_78,Brake Repair,2024-09-22 17:06:54,170,621.85,3.7
txn_4598,user_1590,mech_224,Battery Change,2024-04-05 17:06:54,145,3013.19,3.3
txn_4599,user_1080,mech_105,Transmission Repair,2025-01-30 17:06:54,163,2871.19,4.7
txn_4600,user_842,mech_151,Engine Repair,2024-06-02 17:06:54,124,4543.78,4.6
txn_4601,user_2281,mech_254,Suspension Fix,2025-01-24 17:06:54,31,4697.41,4.3
txn_4602,user_1606,mech_352,Engine Repair,2024-10-14 17:06:54,62,3867.86,4.2
txn_4603,user_260,mech_495,AC Service,2024-04-10 17:06:54,86,1423.5,3.3
txn_4604,user_124,mech_308,Tire Replacement,2024-05-20 17:06:54,33,2261.52,3.1
txn_4605,user_2668,mech_227,Oil Change,2025-01-02 17:06:54,173,804.07,3.3
txn_4606,user_1657,mech_461,AC Service,2024-12-10 17:06:54,177,1621.95,4.6
txn_4607,user_526,mech_299,General Service,2024-09-09 17:06:54,88,2438.24,4.2
txn_4608,user_416,mech_42,Tire Replacement,2024-06-28 17:06:54,71,1055.72,3.3
txn_4609,user_2704,mech_123,Brake Repair,2024-12-04 17:06:54,123,1181.96,4.7
txn_4610,user_908,mech_308,General Service,2024-03-30 17:06:54,134,1587.01,3.8
txn_4611,user_645,mech_127,Oil Change,2025-03-23 17:06:54,73,3800.08,3.2
txn_4612,user_338,mech_431,Battery Change,2024-10-23 17:06:54,133,1125.98,4.5
txn_4613,user_2324,mech_48,Tire Replacement,2024-07-27 17:06:54,166,4790.41,3.2
txn_4614,user_714,mech_352,Battery Change,2024-04-24 17:06:54,39,2355.07,4.7
txn_4615,user_1803,mech_67,Brake Repair,2025-02-14 17:06:54,135,685.21,3.9
txn_4616,user_2622,mech_461,Wheel Alignment,2024-09-17 17:06:54,163,1312.27,4.5
txn_4617,user_1625,mech_177,General Service,2025-02-18 17:06:54,129,2846.23,4.6
txn_4618,user_1646,mech_443,Engine Repair,2024-09-17 17:06:54,82,4004.46,4.4
txn_4619,user_1284,mech_279,Tire Replacement,2024-11-25 17:06:54,113,2492.71,3.2
txn_4620,user_2380,mech_87,Suspension Fix,2024-04-20 17:06:54,40,4888.85,3.9
txn_4621,user_2365,mech_428,Battery Change,2024-10-08 17:06:54,53,2748.63,3.8
txn_4622,user_1044,mech_82,Brake Repair,2024-12-18 17:06:54,170,1215.3,3.8
txn_4623,user_686,mech_454,Wheel Alignment,2024-07-21 17:06:54,104,4995.9,4.1
txn_4624,user_2322,mech_423,Tire Replacement,2024-06-22 17:06:54,38,659.38,3.2
txn_4625,user_1863,mech_435,Engine Repair,2024-11-22 17:06:54,56,1025.27,4.5
txn_4626,user_2898,mech_444,Battery Change,2024-12-02 17:06:54,74,3092.95,3.7
txn_4627,user_1159,mech_331,AC Service,2024-08-19 17:06:54,96,1305.8,3.5
txn_4628,user_1955,mech_89,Tire Replacement,2024-09-25 17:06:54,32,4094.2,4.9
txn_4629,user_2845,mech_252,Engine Repair,2024-09-06 17:06:54,126,4768.92,3.6
txn_4630,user_2193,mech_91,Suspension Fix,2024-09-14 17:06:54,37,1944.57,3.2
txn_4631,user_601,mech_256,Engine Repair,2024-12-16 17:06:54,174,1950.03,3.8
txn_4632,user_2859,mech_276,General Service,2024-10-16 17:06:54,35,1399.16,4.8
txn_4633,user_1652,mech_154,General Service,2025-02-03 17:06:54,170,4349.41,3.3
txn_4634,user_2947,mech_444,Brake Repair,2025-01-23 17:06:54,85,3794.4,3.6
txn_4635,user_2087,mech_181,Transmission Repair,2024-04-27 17:06:54,112,2743.82,4.7
txn_4636,user_1957,mech_178,Oil Change,2024-06-21 17:06:54,47,2707.77,4.8
txn_4637,user_2138,mech_165,Brake Repair,2024-07-15 17:06:54,159,3543.09,3.7
txn_4638,user_2377,mech_261,Transmission Repair,2024-12-01 17:06:54,89,1498.92,4.6
txn_4639,user_2785,mech_455,Engine Repair,2024-07-02 17:06:54,167,4561.25,4.2
txn_4640,user_2292,mech_87,Battery Change,2024-10-17 17:06:54,126,600.01,4.6
txn_4641,user_2270,mech_441,Transmission Repair,2025-03-16 17:06:54,142,1868.02,4.4
txn_4642,user_1690,mech_248,Oil Change,2024-09-23 17:06:54,160,4339.02,4.5
txn_4643,user_1403,mech_171,Suspension Fix,2024-07-18 17:06:54,91,1822.3,4.7
txn_4644,user_2477,mech_339,Battery Change,2024-07-17 17:06:54,99,1199.29,4.3
txn_4645,user_1147,mech_213,Tire Replacement,2024-11-19 17:06:54,44,1313.61,3.4
txn_4646,user_2267,mech_242,Suspension Fix,2024-04-26 17:06:54,163,1426.19,4.2
txn_4647,user_585,mech_260,Suspension Fix,2024-05-31 17:06:54,90,4263.71,4.9
txn_4648,user_546,mech_218,Transmission Repair,2024-06-08 17:06:54,176,3139.46,3.8
txn_4649,user_322,mech_382,Transmission Repair,2024-12-16 17:06:54,50,3072.99,5.0
txn_4650,user_2414,mech_356,AC Service,2024-10-01 17:06:54,38,3050.54,3.4
txn_4651,user_1511,mech_218,Wheel Alignment,2024-07-12 17:06:54,118,4407.38,3.3
txn_4652,user_2987,mech_308,Transmission Repair,2024-04-17 17:06:54,151,3391.23,5.0
txn_4653,user_639,mech_26,General Service,2025-01-18 17:06:54,49,3600.31,4.8
txn_4654,user_128,mech_439,Engine Repair,2024-07-06 17:06:54,65,2136.13,4.5
txn_4655,user_2639,mech_405,General Service,2024-07-12 17:06:54,46,779.28,4.8
txn_4656,user_1620,mech_23,Engine Repair,2025-02-17 17:06:54,157,3590.15,4.5
txn_4657,user_1688,mech_309,Oil Change,2024-03-28 17:06:54,129,3504.52,3.9
txn_4658,user_1903,mech_134,Oil Change,2024-07-02 17:06:54,93,3952.83,3.6
txn_4659,user_2110,mech_445,Wheel Alignment,2024-11-28 17:06:54,37,996.77,4.5
txn_4660,user_1465,mech_33,AC Service,2024-07-03 17:06:54,172,1131.6,4.1
txn_4661,user_1957,mech_202,Tire Replacement,2024-06-16 17:06:54,158,1560.69,4.4
txn_4662,user_281,mech_478,Wheel Alignment,2024-09-14 17:06:54,68,3068.7,4.7
txn_4663,user_548,mech_233,Oil Change,2024-06-15 17:06:54,94,2708.62,3.2
txn_4664,user_1487,mech_466,Transmission Repair,2024-05-09 17:06:54,111,3787.86,3.1
txn_4665,user_1803,mech_301,Transmission Repair,2024-07-29 17:06:54,61,2828.63,4.2
txn_4666,user_2594,mech_145,Suspension Fix,2024-11-17 17:06:54,119,1118.42,3.4
txn_4667,user_562,mech_463,Tire Replacement,2024-09-12 17:06:54,177,3896.83,3.1
txn_4668,user_584,mech_270,AC Service,2024-07-01 17:06:54,134,3974.55,4.7
txn_4669,user_2692,mech_432,Battery Change,2024-10-05 17:06:54,62,4119.29,3.6
txn_4670,user_1126,mech_244,Brake Repair,2025-01-10 17:06:54,51,2656.55,4.9
txn_4671,user_1964,mech_125,Battery Change,2024-04-18 17:06:54,173,3012.91,4.6
txn_4672,user_1479,mech_103,Oil Change,2024-07-03 17:06:54,69,1029.06,3.6
txn_4673,user_2888,mech_78,Transmission Repair,2024-09-05 17:06:54,119,2229.28,4.2
txn_4674,user_2980,mech_217,General Service,2024-05-28 17:06:54,138,998.18,4.1
txn_4675,user_792,mech_495,Brake Repair,2025-02-04 17:06:54,53,4631.97,4.8
txn_4676,user_1942,mech_348,AC Service,2025-01-27 17:06:54,178,2653.4,4.3
txn_4677,user_2558,mech_19,Tire Replacement,2024-08-19 17:06:54,34,1262.42,3.7
txn_4678,user_1539,mech_24,Tire Replacement,2024-09-23 17:06:54,179,732.36,4.9
txn_4679,user_540,mech_208,Engine Repair,2024-07-14 17:06:54,79,866.66,4.9
txn_4680,user_1277,mech_468,Brake Repair,2024-07-16 17:06:54,70,3774.48,4.4
txn_4681,user_1855,mech_440,Wheel Alignment,2025-01-14 17:06:54,146,3152.8,4.0
txn_4682,user_1770,mech_374,Engine Repair,2024-06-15 17:06:54,46,2779.26,3.6
txn_4683,user_1956,mech_473,Engine Repair,2024-06-27 17:06:54,82,1947.67,4.8
txn_4684,user_2444,mech_2,Wheel Alignment,2024-04-01 17:06:54,104,3296.2,3.7
txn_4685,user_875,mech_135,Brake Repair,2024-10-21 17:06:54,107,3119.52,3.1
txn_4686,user_638,mech_339,Battery Change,2024-06-05 17:06:54,123,1903.71,3.1
txn_4687,user_739,mech_407,Engine Repair,2024-09-28 17:06:54,115,2302.33,4.0
txn_4688,user_2606,mech_457,Suspension Fix,2024-08-06 17:06:54,169,3863.95,4.2
txn_4689,user_1849,mech_406,AC Service,2024-05-13 17:06:54,144,1683.48,4.5
txn_4690,user_1387,mech_388,Oil Change,2024-08-01 17:06:54,150,4217.47,4.9
txn_4691,user_202,mech_277,Engine Repair,2024-10-16 17:06:54,114,2659.73,3.7
txn_4692,user_1683,mech_283,Tire Replacement,2024-10-03 17:06:54,79,571.12,4.8
txn_4693,user_354,mech_450,Suspension Fix,2024-11-28 17:06:54,61,791.22,3.9
txn_4694,user_2261,mech_409,Oil Change,2024-12-28 17:06:54,177,1371.66,3.8
txn_4695,user_406,mech_323,Transmission Repair,2025-01-09 17:06:54,145,1731.63,4.3
txn_4696,user_1246,mech_383,Engine Repair,2024-11-29 17:06:54,135,1335.58,4.6
txn_4697,user_1510,mech_325,Tire Replacement,2025-01-24 17:06:54,69,3792.05,3.8
txn_4698,user_904,mech_66,AC Service,2024-03-23 17:06:54,149,3840.49,3.6
txn_4699,user_2439,mech_142,Wheel Alignment,2024-11-26 17:06:54,161,3273.65,3.3
txn_4700,user_1175,mech_351,Battery Change,2024-03-23 17:06:54,58,1534.14,3.9
txn_4701,user_266,mech_356,Oil Change,2024-07-18 17:06:54,156,1460.99,4.4
txn_4702,user_1906,mech_33,AC Service,2025-01-28 17:06:54,51,2110.73,3.8
txn_4703,user_2677,mech_380,Suspension Fix,2024-05-15 17:06:54,97,844.8,4.4
txn_4704,user_2343,mech_223,Engine Repair,2024-05-06 17:06:54,122,2229.36,4.1
txn_4705,user_1235,mech_390,Engine Repair,2025-02-21 17:06:54,60,3721.19,4.3
txn_4706,user_219,mech_309,Engine Repair,2024-07-12 17:06:54,130,4258.49,3.6
txn_4707,user_2693,mech_347,Tire Replacement,2024-11-17 17:06:54,55,3635.68,3.9
txn_4708,user_1269,mech_425,Transmission Repair,2024-03-29 17:06:54,117,1808.83,4.5
txn_4709,user_786,mech_303,Suspension Fix,2024-12-17 17:06:54,144,1174.01,4.7
txn_4710,user_689,mech_384,Transmission Repair,2025-02-07 17:06:54,104,3380.5,4.1
txn_4711,user_1816,mech_257,AC Service,2024-07-03 17:06:54,180,1158.74,3.1
txn_4712,user_2327,mech_455,Suspension Fix,2025-03-05 17:06:54,154,2146.46,4.9
txn_4713,user_1424,mech_106,General Service,2024-09-25 17:06:54,37,4476.88,4.7
txn_4714,user_2010,mech_206,Brake Repair,2024-09-28 17:06:54,82,2083.86,3.9
txn_4715,user_1155,mech_166,Engine Repair,2024-04-11 17:06:54,135,4717.39,4.7
txn_4716,user_2938,mech_97,AC Service,2024-08-15 17:06:54,96,2824.23,3.8
txn_4717,user_2656,mech_493,Brake Repair,2024-04-09 17:06:54,152,1208.51,5.0
txn_4718,user_2985,mech_434,Wheel Alignment,2024-09-09 17:06:54,132,4091.2,3.8
txn_4719,user_2006,mech_128,Transmission Repair,2024-08-27 17:06:54,52,657.42,3.3
txn_4720,user_730,mech_393,General Service,2024-07-15 17:06:54,36,2649.56,3.3
txn_4721,user_2763,mech_209,Brake Repair,2024-03-28 17:06:54,42,1625.51,4.3
txn_4722,user_2312,mech_158,General Service,2025-03-11 17:06:54,107,3012.93,4.4
txn_4723,user_1456,mech_51,Wheel Alignment,2024-08-13 17:06:54,155,1878.21,4.8
txn_4724,user_2293,mech_353,AC Service,2024-10-10 17:06:54,38,2368.31,4.1
txn_4725,user_2515,mech_101,Engine Repair,2024-06-22 17:06:54,167,3763.65,3.2
txn_4726,user_2005,mech_278,Suspension Fix,2024-06-25 17:06:54,171,1055.42,4.7
txn_4727,user_263,mech_15,General Service,2024-07-06 17:06:54,47,4780.91,3.7
txn_4728,user_2786,mech_234,Wheel Alignment,2024-10-18 17:06:54,161,2392.96,4.4
txn_4729,user_722,mech_200,AC Service,2024-09-17 17:06:54,122,2868.78,4.6
txn_4730,user_1256,mech_40,Engine Repair,2024-08-27 17:06:54,108,889.39,3.8
txn_4731,user_1349,mech_391,AC Service,2024-11-24 17:06:54,147,2291.86,3.1
txn_4732,user_1569,mech_378,Suspension Fix,2024-05-05 17:06:54,110,2204.23,3.2
txn_4733,user_1117,mech_281,General Service,2024-10-29 17:06:54,32,3586.18,3.9
txn_4734,user_767,mech_57,Tire Replacement,2024-12-11 17:06:54,101,4433.68,4.6
txn_4735,user_2204,mech_445,Suspension Fix,2024-10-10 17:06:54,94,1922.76,4.1
txn_4736,user_2045,mech_44,Suspension Fix,2024-07-11 17:06:54,155,1850.07,4.3
txn_4737,user_1463,mech_341,Battery Change,2024-04-15 17:06:54,105,2082.36,4.4
txn_4738,user_734,mech_366,Wheel Alignment,2024-08-17 17:06:54,175,2917.29,3.6
txn_4739,user_2976,mech_78,Battery Change,2024-07-26 17:06:54,105,3921.46,3.1
txn_4740,user_1938,mech_33,AC Service,2025-02-09 17:06:54,69,2093.29,3.5
txn_4741,user_812,mech_98,Battery Change,2024-05-15 17:06:54,129,1258.95,5.0
txn_4742,user_1761,mech_291,Wheel Alignment,2024-05-24 17:06:54,81,4188.51,4.2
txn_4743,user_303,mech_448,Wheel Alignment,2024-12-12 17:06:54,125,4884.06,4.4
txn_4744,user_81,mech_118,Oil Change,2024-08-31 17:06:54,77,3497.75,4.7
txn_4745,user_1894,mech_388,General Service,2024-08-26 17:06:54,37,4996.93,4.7
txn_4746,user_2739,mech_474,Suspension Fix,2024-04-04 17:06:54,153,4022.77,4.8
txn_4747,user_1695,mech_358,Engine Repair,2024-04-08 17:06:54,110,2554.27,4.0
txn_4748,user_2987,mech_197,Battery Change,2025-02-09 17:06:54,66,4306.27,4.4
txn_4749,user_2044,mech_499,Engine Repair,2024-12-14 17:06:54,120,4029.81,3.9
txn_4750,user_2546,mech_48,Oil Change,2024-09-04 17:06:54,127,2672.44,4.7
txn_4751,user_2853,mech_411,Battery Change,2024-05-15 17:06:54,141,3356.22,4.6
txn_4752,user_2731,mech_9,Wheel Alignment,2025-01-09 17:06:54,167,1387.71,4.0
txn_4753,user_2241,mech_185,Tire Replacement,2024-10-23 17:06:54,61,1799.83,3.8
txn_4754,user_2438,mech_402,Oil Change,2025-01-01 17:06:54,75,4563.49,3.2
txn_4755,user_2635,mech_184,Brake Repair,2024-07-15 17:06:54,59,4541.5,3.9
txn_4756,user_1613,mech_246,Wheel Alignment,2024-10-05 17:06:54,63,3565.99,3.3
txn_4757,user_291,mech_305,Battery Change,2024-06-18 17:06:54,30,4335.11,3.6
txn_4758,user_993,mech_407,Oil Change,2024-09-02 17:06:54,152,3722.55,3.5
txn_4759,user_2923,mech_260,Battery Change,2024-06-21 17:06:54,35,1896.2,3.9
txn_4760,user_1923,mech_437,Wheel Alignment,2024-11-13 17:06:54,169,3084.47,3.2
txn_4761,user_2550,mech_109,Tire Replacement,2024-05-07 17:06:54,44,3437.14,3.9
txn_4762,user_1062,mech_50,General Service,2025-01-06 17:06:54,90,2754.76,4.8
txn_4763,user_289,mech_179,Oil Change,2024-08-15 17:06:54,121,2813.33,4.7
txn_4764,user_1517,mech_68,Wheel Alignment,2024-09-27 17:06:54,55,4033.6,4.1
txn_4765,user_1938,mech_413,AC Service,2024-10-28 17:06:54,55,3323.7,4.7
txn_4766,user_2002,mech_208,Transmission Repair,2024-04-11 17:06:54,63,1910.08,3.2
txn_4767,user_2504,mech_400,Transmission Repair,2024-07-22 17:06:54,62,3873.21,3.8
txn_4768,user_1285,mech_497,Battery Change,2025-01-31 17:06:54,145,4095.84,4.1
txn_4769,user_246,mech_480,AC Service,2024-06-15 17:06:54,103,621.47,4.3
txn_4770,user_440,mech_77,Wheel Alignment,2024-08-03 17:06:54,152,2581.84,4.4
txn_4771,user_2658,mech_493,AC Service,2025-02-20 17:06:54,83,1011.37,4.4
txn_4772,user_1928,mech_462,AC Service,2024-07-25 17:06:54,134,1160.48,4.6
txn_4773,user_1492,mech_103,Brake Repair,2024-07-08 17:06:54,157,651.43,3.8
txn_4774,user_2822,mech_130,Transmission Repair,2025-02-18 17:06:54,137,4803.65,4.0
txn_4775,user_1179,mech_423,Suspension Fix,2024-07-18 17:06:54,136,3328.45,3.2
txn_4776,user_2600,mech_431,Oil Change,2024-03-24 17:06:54,120,2351.31,3.7
txn_4777,user_508,mech_15,AC Service,2024-04-08 17:06:54,131,776.21,5.0
txn_4778,user_2826,mech_252,Brake Repair,2024-04-06 17:06:54,135,3426.16,4.9
txn_4779,user_2090,mech_174,General Service,2024-06-14 17:06:54,88,4022.08,4.8
txn_4780,user_1817,mech_389,Brake Repair,2024-04-04 17:06:54,47,3397.59,3.1
txn_4781,user_1268,mech_82,Brake Repair,2024-09-17 17:06:54,52,759.7,5.0
txn_4782,user_2725,mech_235,Tire Replacement,2024-09-25 17:06:54,165,3140.65,3.1
txn_4783,user_1506,mech_355,Tire Replacement,2024-03-26 17:06:54,97,2454.42,4.7
txn_4784,user_691,mech_113,Brake Repair,2024-12-02 17:06:54,106,2008.34,4.4
txn_4785,user_626,mech_239,AC Service,2024-10-11 17:06:54,54,3720.91,4.3
txn_4786,user_1181,mech_356,General Service,2024-10-08 17:06:54,68,599.84,3.2
txn_4787,user_2354,mech_335,General Service,2025-02-10 17:06:54,99,2877.86,3.2
txn_4788,user_781,mech_316,Engine Repair,2025-01-08 17:06:54,55,1412.81,3.4
txn_4789,user_706,mech_146,Brake Repair,2024-05-06 17:06:54,47,4561.15,4.0
txn_4790,user_1367,mech_55,Engine Repair,2025-02-22 17:06:54,57,3807.55,4.5
txn_4791,user_1483,mech_189,General Service,2025-02-17 17:06:54,122,3629.2,3.9
txn_4792,user_2411,mech_359,AC Service,2024-08-26 17:06:54,164,3227.56,4.2
txn_4793,user_1093,mech_455,Suspension Fix,2024-10-22 17:06:54,63,4457.05,3.5
txn_4794,user_555,mech_244,Brake Repair,2024-06-03 17:06:54,162,3148.55,3.7
txn_4795,user_2307,mech_463,Tire Replacement,2025-03-18 17:06:54,172,2199.52,3.2
txn_4796,user_881,mech_214,Engine Repair,2024-04-17 17:06:54,88,1589.23,4.1
txn_4797,user_1214,mech_243,Engine Repair,2024-04-19 17:06:54,58,2209.58,4.3
txn_4798,user_1928,mech_182,Brake Repair,2024-08-20 17:06:54,145,3361.88,4.4
txn_4799,user_665,mech_469,Transmission Repair,2024-06-29 17:06:54,67,2270.43,3.8
txn_4800,user_2740,mech_275,Oil Change,2025-01-07 17:06:54,53,2626.03,3.8
txn_4801,user_239,mech_496,Oil Change,2024-04-04 17:06:54,122,1636.52,4.4
txn_4802,user_1607,mech_206,Oil Change,2025-02-12 17:06:54,45,2014.84,4.2
txn_4803,user_1341,mech_126,Tire Replacement,2024-06-12 17:06:54,171,3364.28,4.2
txn_4804,user_1768,mech_205,Battery Change,2024-12-31 17:06:54,36,1212.89,4.1
txn_4805,user_508,mech_313,Wheel Alignment,2024-10-30 17:06:54,69,1208.11,3.0
txn_4806,user_2186,mech_451,Oil Change,2024-11-05 17:06:54,93,2976.86,3.9
txn_4807,user_924,mech_71,Transmission Repair,2024-07-04 17:06:54,78,3240.16,4.6
txn_4808,user_1754,mech_233,Tire Replacement,2025-02-04 17:06:54,152,3020.65,3.0
txn_4809,user_2891,mech_419,Brake Repair,2024-07-20 17:06:54,134,1182.91,4.6
txn_4810,user_301,mech_221,AC Service,2024-05-30 17:06:54,137,3778.72,4.5
txn_4811,user_1304,mech_101,Tire Replacement,2024-07-16 17:06:54,94,1356.09,3.4
txn_4812,user_847,mech_137,Brake Repair,2024-12-23 17:06:54,105,2790.62,4.2
txn_4813,user_1612,mech_364,Wheel Alignment,2025-02-24 17:06:54,152,2520.38,4.7
txn_4814,user_2316,mech_322,Transmission Repair,2024-07-01 17:06:54,137,987.63,3.8
txn_4815,user_308,mech_462,AC Service,2024-11-08 17:06:54,168,4175.71,3.4
txn_4816,user_1008,mech_205,Engine Repair,2024-04-28 17:06:54,33,1414.28,3.9
txn_4817,user_941,mech_418,Battery Change,2025-03-06 17:06:54,111,3843.71,3.8
txn_4818,user_89,mech_373,Battery Change,2025-02-12 17:06:54,147,4035.47,3.8
txn_4819,user_2901,mech_45,Engine Repair,2025-01-08 17:06:54,74,776.96,4.2
txn_4820,user_310,mech_482,Battery Change,2024-11-17 17:06:54,56,2112.25,4.3
txn_4821,user_1514,mech_175,Engine Repair,2024-10-31 17:06:54,107,2722.35,3.8
txn_4822,user_1127,mech_372,Suspension Fix,2024-06-07 17:06:54,58,1815.24,4.3
txn_4823,user_1450,mech_433,Battery Change,2024-10-19 17:06:54,53,1368.98,3.1
txn_4824,user_2962,mech_440,Suspension Fix,2024-06-04 17:06:54,110,1991.99,4.8
txn_4825,user_2070,mech_269,Suspension Fix,2025-02-18 17:06:54,43,3598.01,4.0
txn_4826,user_1443,mech_472,Transmission Repair,2024-09-03 17:06:54,148,4484.91,3.4
txn_4827,user_2489,mech_298,Brake Repair,2025-03-01 17:06:54,60,4888.88,3.2
txn_4828,user_540,mech_429,Battery Change,2024-10-05 17:06:54,148,3347.26,4.4
txn_4829,user_11,mech_357,Wheel Alignment,2024-07-31 17:06:54,90,1366.95,3.9
txn_4830,user_2173,mech_253,Tire Replacement,2024-11-22 17:06:54,44,2680.69,3.5
txn_4831,user_2278,mech_103,Suspension Fix,2025-01-31 17:06:54,89,1090.99,4.2
txn_4832,user_2603,mech_340,Tire Replacement,2025-03-12 17:06:54,171,1839.92,4.0
txn_4833,user_1189,mech_138,Oil Change,2024-10-11 17:06:54,130,4348.17,3.7
txn_4834,user_2433,mech_403,Engine Repair,2024-05-10 17:06:54,159,1902.53,4.5
txn_4835,user_1573,mech_141,AC Service,2024-12-29 17:06:54,46,710.42,4.1
txn_4836,user_2623,mech_2,General Service,2024-11-06 17:06:54,141,3928.31,4.4
txn_4837,user_583,mech_467,Suspension Fix,2024-10-18 17:06:54,69,2117.32,4.4
txn_4838,user_2232,mech_174,Suspension Fix,2024-05-11 17:06:54,105,914.3,4.5
txn_4839,user_1503,mech_440,Wheel Alignment,2024-08-08 17:06:54,92,3164.21,3.7
txn_4840,user_2416,mech_249,Battery Change,2024-05-07 17:06:54,47,4171.33,3.8
txn_4841,user_2374,mech_108,Tire Replacement,2024-06-14 17:06:54,55,4886.96,3.2
txn_4842,user_1039,mech_173,General Service,2024-08-25 17:06:54,127,4088.77,3.1
txn_4843,user_2512,mech_184,Battery Change,2024-11-18 17:06:54,93,2706.09,4.2
